"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Rego A.H.G.; Rangel-Junior A.; Costa I.A.S.","Rego, A.H.G. (57216075462); Rangel-Junior, A. (57216075407); Costa, I.A.S. (13608628500)","57216075462; 57216075407; 13608628500","Phytoplankton scenario and microcystin in water during extreme drought in semiarid tropical water supplies, Northeastern Brazil; [Cenário de fitoplanctônico e microcistinas na água durante extrema estiagem em reservatórios tropical semiárido de abastecimento de água, nordeste do Brasil]","2020","Brazilian Journal of Biology","80","1","","1","11","10","7","10.1590/1519-6984.182599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082542596&doi=10.1590%2f1519-6984.182599&partnerID=40&md5=de7e3df9d8bf50740ccd627c7cb11aa7","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85082542596"
"Prudêncio M.D.C.; Amaro V.E.; Scudelari A.C.","Prudêncio, Mattheus Da Cunha (57198776651); Amaro, Venerando Eustáquio (6506521492); Scudelari, Ada Cristina (55025353500)","57198776651; 6506521492; 55025353500","Coastal evolution analysis between the years 1984 and 2014 on a stretch of rio grande do norte eastern coast, northeast Brazil; [Análise da Evolução Costeira entre os Anos de 1984 e 2014 de Trecho do Litoral Oriental do Rio Grande do Norte, Nordeste do Brasil]","2019","Anuario do Instituto de Geociencias","42","4","","189","205","16","5","10.11137/2019_4_189_205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077058359&doi=10.11137%2f2019_4_189_205&partnerID=40&md5=d52c36c7410b6500482bffe202bc95bf","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85077058359"
"Carvalho M.M.; Oliveira M.R.; Lopes P.F.M.; Oliveira J.E.L.","Carvalho, Marcelo Moreira de (56612759100); Oliveira, Mônica Rocha de (56452295100); Lopes, Priscila Fabiana Macedo (56468837900); Oliveira, Jorge Eduardo Lins (25928564600)","56612759100; 56452295100; 56468837900; 25928564600","Ethnotaxonomy of sharks from tropical waters of Brazil","2018","Journal of Ethnobiology and Ethnomedicine","14","1","71","","","","10","10.1186/s13002-018-0273-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056977171&doi=10.1186%2fs13002-018-0273-0&partnerID=40&md5=e346674301b54b18356e7ac3581d330c","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85056977171"
"Aued A.W.; Smith F.; Quimbayo J.P.; Cândido D.V.; Longo G.O.; Ferreira C.E.L.; Witman J.D.; Floeter S.R.; Segal B.","Aued, Anaide W. (56716277900); Smith, Franz (57196894224); Quimbayo, Juan P. (36158447200); Cândido, Davi V. (56715934600); Longo, Guilherme O. (54979475700); Ferreira, Carlos E. L. (7202112414); Witman, Jon D. (6701785172); Floeter, Sergio R. (6603097724); Segal, Bárbara (7102467545)","56716277900; 57196894224; 36158447200; 56715934600; 54979475700; 7202112414; 6701785172; 6603097724; 7102467545","Large-scale patterns of benthic marine communities in the brazilian province","2018","PLoS ONE","13","6","e0198452","","","","92","10.1371/journal.pone.0198452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048189910&doi=10.1371%2fjournal.pone.0198452&partnerID=40&md5=54289d42436790b3d700012aa31f20f9","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85048189910"
"Ramos T.P.A.; de Carvalho-Rocha Y.G.P.; Oliveira-Silva L.; Lustosa-Costa S.Y.; Ferreira P.H.P.","Ramos, Telton Pedro Anselmo (36154967500); de Carvalho-Rocha, Yuri Gomes Ponce (57201401712); Oliveira-Silva, Leonardo (57202191139); Lustosa-Costa, Sílvia Yasmin (57211967311); Ferreira, Paula Honório Pires (57201070236)","36154967500; 57201401712; 57202191139; 57211967311; 57201070236","Continental fishes from the tambaba environmentally protected area, Paraíba state, Brazil","2019","Papeis Avulsos de Zoologia","59","","e20195950","","","","0","10.11606/1807-0205/2019.59.50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075500552&doi=10.11606%2f1807-0205%2f2019.59.50&partnerID=40&md5=edb365a15889ec729735595b8bd20611","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85075500552"
"Dwyer R.G.; Krueck N.C.; Udyawer V.; Heupel M.R.; Chapman D.; Pratt H.L., Jr.; Garla R.; Simpfendorfer C.A.","Dwyer, Ross G. (37095114800); Krueck, Nils C. (57163640700); Udyawer, Vinay (55668487800); Heupel, Michelle R. (6701628586); Chapman, Demian (7402278564); Pratt, Harold L. (7103354204); Garla, Ricardo (13407098500); Simpfendorfer, Colin A. (7006384244)","37095114800; 57163640700; 55668487800; 6701628586; 7402278564; 7103354204; 13407098500; 7006384244","Individual and Population Benefits of Marine Reserves for Reef Sharks","2020","Current Biology","30","3","","480","489.e5","","83","10.1016/j.cub.2019.12.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078428039&doi=10.1016%2fj.cub.2019.12.005&partnerID=40&md5=5da486ef910b85c080b95ceb909d867c","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85078428039"
"Moraes C.R.F.D.; Attayde J.L.D.; Henry-Silva G.G.","Moraes, Cyntia Rafaela Ferreira de (57206264839); Attayde, José Luiz de (6506892292); Henry-Silva, Gustavo Gonzaga (6506652395)","57206264839; 6506892292; 6506652395","Stable isotopes of C and N as dietary indicators of Nile tilapia (Oreochromis niloticus) cultivated in net cages in a tropical reservoir","2020","Aquaculture Reports","18","","100458","","","","12","10.1016/j.aqrep.2020.100458","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090598650&doi=10.1016%2fj.aqrep.2020.100458&partnerID=40&md5=4fccb994252ffb5f3b13fe3a336c0b96","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85090598650"
"Freitas C.T.; Espírito-Santo H.M.V.; Campos-Silva J.V.; Peres C.A.; Lopes P.F.M.","Freitas, Carolina T. (57216994191); Espírito-Santo, Helder M.V. (6504127936); Campos-Silva, João Vitor (57208457270); Peres, Carlos A. (7005085103); Lopes, Priscila F.M. (56468837900)","57216994191; 6504127936; 57208457270; 7005085103; 56468837900","Resource co-management as a step towards gender equity in fisheries","2020","Ecological Economics","176","","106709","","","","21","10.1016/j.ecolecon.2020.106709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085655395&doi=10.1016%2fj.ecolecon.2020.106709&partnerID=40&md5=fca2a580249535a42e506227bbb83f53","Article","Final","","Scopus","2-s2.0-85085655395"
"Philippsen J.S.; Minte-Vera C.V.; Coll M.; Angelini R.","Philippsen, Juliana Strieder (26533220900); Minte-Vera, Carolina V. (6507463862); Coll, Marta (57200581637); Angelini, Ronaldo (56249804800)","26533220900; 6507463862; 57200581637; 56249804800","Assessing fishing impacts in a tropical reservoir through an ecosystem modeling approach","2019","Reviews in Fish Biology and Fisheries","29","1","","125","146","21","11","10.1007/s11160-018-9539-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056084276&doi=10.1007%2fs11160-018-9539-9&partnerID=40&md5=846e2ab45bcc39963f87de75ae4197a5","Article","Final","","Scopus","2-s2.0-85056084276"
"Pennino M.G.; Bachiller E.; Lloret-Lloret E.; Albo-Puigserver M.; Esteban A.; Jadaud A.; Bellido J.M.; Coll M.","Pennino, Maria Grazia (40762087900); Bachiller, Eneko (55237421600); Lloret-Lloret, Elena (57217195252); Albo-Puigserver, Marta (55607790600); Esteban, Antonio (7101778786); Jadaud, Angélique (54383338800); Bellido, José María (7003268719); Coll, Marta (57200581637)","40762087900; 55237421600; 57217195252; 55607790600; 7101778786; 54383338800; 7003268719; 57200581637","Ingestion of microplastics and occurrence of parasite association in Mediterranean anchovy and sardine","2020","Marine Pollution Bulletin","158","","111399","","","","50","10.1016/j.marpolbul.2020.111399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086702169&doi=10.1016%2fj.marpolbul.2020.111399&partnerID=40&md5=dc09a125eeb96dc74aad40a546b5d6b4","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85086702169"
"Sánchez-Quinto A.; Costa J.C.D.; Zamboni N.S.; Sanches F.H.C.; Principe S.C.; Viotto E.V.; Casagranda E.; da Veiga-Lima F.A.; Possamai B.; Faroni-Perez L.","Sánchez-Quinto, Andrés (57203582251); Costa, Julliet Correa da (57203393618); Zamboni, Nadia S. (57200637792); Sanches, Fábio H. C. (55251355200); Principe, Silas C. (57200701953); Viotto, Evangelina V. (57218894708); Casagranda, Elvira (57205540061); da Veiga-Lima, Francisco A. (57218896936); Possamai, Bianca (56866259000); Faroni-Perez, Larisse (56247500900)","57203582251; 57203393618; 57200637792; 55251355200; 57200701953; 57218894708; 57205540061; 57218896936; 56866259000; 56247500900","Development of a conceptual framework for the management of biodiversity and ecosystem services in the Mexican Caribbean; [Desenvolvimento de um roteiro conceitual para a gestão da biodiversidade e dos serviços ecossistêmicos no Caribe Mexicano]","2020","Biota Neotropica","20","","e20190901","1","18","17","8","10.1590/1676-0611-BN-2019-0901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090672317&doi=10.1590%2f1676-0611-BN-2019-0901&partnerID=40&md5=e60302ae55073fe1b51f22ab4ac44b96","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85090672317"
"Pennino M.G.; Rufener M.-C.; Thomé-Souza M.J.F.; Carvalho A.R.; Lopes P.F.M.; Sumaila U.R.","Pennino, M. Grazia (40762087900); Rufener, Marie-Christine (57193273974); Thomé-Souza, Mario J. F. (23111698900); Carvalho, Adriana R. (7201882441); Lopes, Priscila F. M. (56468837900); Sumaila, U. Rashid (6701840163)","40762087900; 57193273974; 23111698900; 7201882441; 56468837900; 6701840163","Searching for a compromise between biological and economic demands to protect vulnerable habitats","2018","Scientific Reports","8","1","7791","","","","11","10.1038/s41598-018-26130-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047263334&doi=10.1038%2fs41598-018-26130-z&partnerID=40&md5=1db6dad0167bf5cfd91cdb780e6c41b4","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85047263334"
"Magalhães A.J.C.; Raja Gabaglia G.P.; Fragoso D.G.C.; Bento Freire E.; Lykawka R.; Arregui C.D.; Silveira M.M.L.; Carpio K.M.T.; De Gasperi A.; Pedrinha S.; Artagão V.M.; Terra G.J.S.; Bunevich R.B.; Roemers-Oliveira E.; Gomes J.P.; Hernández J.I.; Hernández R.M.; Bruhn C.H.L.","Magalhães, A.J.C. (55936669900); Raja Gabaglia, G.P. (6506171909); Fragoso, D.G.C. (55978767400); Bento Freire, E. (56578503800); Lykawka, R. (56717620500); Arregui, C.D. (57219229778); Silveira, M.M.L. (57219141290); Carpio, K.M.T. (57219227678); De Gasperi, A. (56083188300); Pedrinha, S. (57219229829); Artagão, V.M. (57219232224); Terra, G.J.S. (6701381373); Bunevich, R.B. (57196344947); Roemers-Oliveira, E. (56902575300); Gomes, J.P. (57212452547); Hernández, J.I. (57209400444); Hernández, R.M. (7201510411); Bruhn, C.H.L. (7004492747)","55936669900; 6506171909; 55978767400; 56578503800; 56717620500; 57219229778; 57219141290; 57219227678; 56083188300; 57219229829; 57219232224; 6701381373; 57196344947; 56902575300; 57212452547; 57209400444; 7201510411; 7004492747","High-resolution sequence stratigraphy applied to reservoir zonation and characterisation, and its impact on production performance - shallow marine, fluvial downstream, and lacustrine carbonate settings","2020","Earth-Science Reviews","210","","103325","","","","39","10.1016/j.earscirev.2020.103325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091743196&doi=10.1016%2fj.earscirev.2020.103325&partnerID=40&md5=be6e1bb1c698b608b42d9c0da2ad2dba","Review","Final","","Scopus","2-s2.0-85091743196"
"Peixoto D.; Amorim J.; Pinheiro C.; Oliva-Teles L.; Varó I.; de Medeiros Rocha R.; Vieira M.N.","Peixoto, Diogo (57205735850); Amorim, João (56697994400); Pinheiro, Carlos (35722881600); Oliva-Teles, Luís (21234058300); Varó, Inmaculada (10539602500); de Medeiros Rocha, Renato (24316129300); Vieira, Maria Natividade (57231102400)","57205735850; 56697994400; 35722881600; 21234058300; 10539602500; 24316129300; 57231102400","Uptake and effects of different concentrations of spherical polymer microparticles on Artemia franciscana","2019","Ecotoxicology and Environmental Safety","176","","","211","218","7","31","10.1016/j.ecoenv.2019.03.100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063467060&doi=10.1016%2fj.ecoenv.2019.03.100&partnerID=40&md5=0c399dc73fa2361dde4002c1290ac515","Article","Final","","Scopus","2-s2.0-85063467060"
"Campos-Silva J.V.; Hawes J.E.; Freitas C.T.; Andrade P.C.M.; Peres C.A.","Campos-Silva, João Vitor (57208457270); Hawes, Joseph E. (23134859100); Freitas, Carolina T. (57216994191); Andrade, Paulo C. M. (36707088800); Peres, Carlos A. (7005085103)","57208457270; 23134859100; 57216994191; 36707088800; 7005085103","Community-Based Management of Amazonian Biodiversity Assets","2020","Participatory Biodiversity Conservation: Concepts, Experiences, and Perspectives","","","","99","111","12","14","10.1007/978-3-030-41686-7_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149537541&doi=10.1007%2f978-3-030-41686-7_7&partnerID=40&md5=421248c29da71ae77e48341cd67cf0bf","Book chapter","Final","","Scopus","2-s2.0-85149537541"
"Souza A.S.D.; Dias Júnior E.A.; Perez M.F.; Cioffi M.D.B.; Bertollo L.A.C.; Garcia-Machado E.; Vallinoto M.N.S.; Pedro Manoel G., Jr.; Molina W.F.","Souza, Allyson Santos de (57197417172); Dias Júnior, Eurico Azevedo (56576318000); Perez, Manolo Fernandez (55102566700); Cioffi, Marcelo de Bello (25930310600); Bertollo, Luiz Antonio Carlos (56259610200); Garcia-Machado, Erik (7801396978); Vallinoto, Marcelo Nazareno Souza (6507089577); Pedro Manoel, Galetti (57211160146); Molina, Wagner Franco (6602902653)","57197417172; 56576318000; 55102566700; 25930310600; 56259610200; 7801396978; 6507089577; 57211160146; 6602902653","Phylogeography and Historical Demography of Two Sympatric Atlantic Snappers: Lutjanus analis and L. jocu","2019","Frontiers in Marine Science","6","","545","","","","9","10.3389/fmars.2019.00545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072818810&doi=10.3389%2ffmars.2019.00545&partnerID=40&md5=4b1aec11bc29a193a4a5a241b11ed6aa","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85072818810"
"Freitas R.H.A.; Aguiar A.A.; Freitas A.K.C.H.A.; Lima S.M.Q.; Valentin J.L.","Freitas, Renato H. A. (56653133100); Aguiar, Aline A. (57205987973); Freitas, Ana Karina C. H. A. (57210286786); Lima, Sergio M. Q. (57191822053); Valentin, Jean L. (7101748617)","56653133100; 57205987973; 57210286786; 57191822053; 7101748617","Unravelling the foraging behavior of the southern stingray, hypanus americanus (Myliobatiformes: Dasyatidae) in a southwestern atlantic MPA","2019","Neotropical Ichthyology","17","2","e180131","","","","6","10.1590/1982-0224-20180131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070201454&doi=10.1590%2f1982-0224-20180131&partnerID=40&md5=6f8e5f761778c7298b7ba4852e827b1e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85070201454"
"Josué I.I.P.; Cardoso S.J.; Miranda M.; Mucci M.; Ger K.A.; Roland F.; Marinho M.M.","Josué, Iollanda I. P. (57203038871); Cardoso, Simone J. (37057174100); Miranda, Marcela (57220937447); Mucci, Maíra (57189875029); Ger, Kemal Ali (24366701600); Roland, Fabio (7003459457); Marinho, Marcelo Manzi (7004234611)","57203038871; 37057174100; 57220937447; 57189875029; 24366701600; 7003459457; 7004234611","Cyanobacteria dominance drives zooplankton functional dispersion","2019","Hydrobiologia","831","1","","149","161","12","34","10.1007/s10750-018-3710-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050365958&doi=10.1007%2fs10750-018-3710-0&partnerID=40&md5=70985de06d8ee7ab8182ab4b69f003c7","Article","Final","","Scopus","2-s2.0-85050365958"
"Roos N.C.; Pennino M.G.; Carvalho A.R.; Longo G.O.","Roos, Natalia C. (56865614100); Pennino, Maria G. (40762087900); Carvalho, Adriana R. (7201882441); Longo, Guilherme O. (54979475700)","56865614100; 40762087900; 7201882441; 54979475700","Drivers of abundance and biomass of Brazilian parrotfishes","2019","Marine Ecology Progress Series","623","","","117","130","13","25","10.3354/meps13005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069892535&doi=10.3354%2fmeps13005&partnerID=40&md5=25d6ceb5d403f79605e8e786a6ef4e82","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85069892535"
"Da Silva-Pinto T.; Silveira M.M.; De Souza J.F.; Luisa A.; Moreira P.; Vieira E.A.; Longo G.O.; Luchiari A.C.","Da Silva-Pinto, Thalles (57217585352); Silveira, Mayara Moura (56494336900); De Souza, Jéssica Ferreira (57217591583); Luisa, Ana (57219208843); Moreira, Pires (57219208888); Vieira, Edson Aparecido (54789296700); Longo, Guilherme Ortigara (54979475700); Luchiari, Ana Carolina (6507023316)","57217585352; 56494336900; 57217591583; 57219208843; 57219208888; 54789296700; 54979475700; 6507023316","Damselfish face climate change: Impact of temperature and habitat structure on agonistic behavior","2020","PLoS ONE","15","6 June","e0235389","","","","10","10.1371/journal.pone.0235389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087405294&doi=10.1371%2fjournal.pone.0235389&partnerID=40&md5=e1d0ef595f910fd6c05c0a4818ba1e3d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85087405294"
"Silva M.R.O.; Pennino M.G.; Lopes P.F.M.","Silva, Monalisa R. O. (57211848133); Pennino, Maria Grazia (40762087900); Lopes, Priscila F. M. (56468837900)","57211848133; 40762087900; 56468837900","A social-ecological approach to estimate fisher resilience: A case study from Brazil","2020","Ecology and Society","25","1","23","","","","11","10.5751/ES-11361-250123","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084002721&doi=10.5751%2fES-11361-250123&partnerID=40&md5=dae59dd476d6944594968067ce1808f1","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85084002721"
"Lima A.M.; Cunha N.H.O.; Da Silva J.P.","Lima, Adelson M. (57219121033); Cunha, Nilson Henrique O. (57219118923); Da Silva, José P. (8776554000)","57219121033; 57219118923; 8776554000","Effect of metamaterial cells array on a microstrip patch antenna design","2020","Journal of Microwaves, Optoelectronics and Electromagnetic Applications","19","3","","327","342","15","12","10.1590/2179-10742020v19i3886","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091328239&doi=10.1590%2f2179-10742020v19i3886&partnerID=40&md5=d6cd4973a5128915bf96b21407576bf5","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85091328239"
"Vilas D.; Pennino M.G.; Bellido J.M.; Navarro J.; Palomera I.; Coll M.","Vilas, Daniel (57212228588); Pennino, Maria Grazia (40762087900); Bellido, Jose Maria (7003268719); Navarro, Joan (15835212200); Palomera, Isabel (56069540900); Coll, Marta (57200581637)","57212228588; 40762087900; 7003268719; 15835212200; 56069540900; 57200581637","Seasonality of spatial patterns of abundance, biomass, and biodiversity in a demersal community of the NW Mediterranean Sea","2020","ICES Journal of Marine Science","77","2","","567","580","13","15","10.1093/icesjms/fsz197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082297944&doi=10.1093%2ficesjms%2ffsz197&partnerID=40&md5=3a31dcd2ec9e910064e5523668c37b5c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85082297944"
"Nóbrega M.F.; Garcia J., Jr.; Rufener M.C.; Oliveira J.E.L.","Nóbrega, Marcelo Francisco (57217768002); Garcia, José (55813635400); Rufener, Marie Cristine (57193273974); Oliveira, Jorge Edurado Lins (25928564600)","57217768002; 55813635400; 57193273974; 25928564600","Demersal fishes of the northeast Brazilian continental shelf: Spatial patterns and their temporal variation","2019","Regional Studies in Marine Science","27","","100534","","","","5","10.1016/j.rsma.2019.100534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061994900&doi=10.1016%2fj.rsma.2019.100534&partnerID=40&md5=8a27f1bd0963198db4b05a3483a5a0ae","Article","Final","","Scopus","2-s2.0-85061994900"
"Senez-Mello T.M.; Crapez M.A.C.; Ramos e Silva C.A.; da Silva E.T.; da Fonseca E.M.","Senez-Mello, Thaise Machado (57213596923); Crapez, Mírian Araújo Carlos (14524044300); Ramos e Silva, Carlos Augusto (12783110500); da Silva, Eduardo Teixeira (57217380675); da Fonseca, Estefan Monteiro (36699482400)","57213596923; 14524044300; 12783110500; 57217380675; 36699482400","Spatial Variability of Heavy Metals in Native Oysters From an Anthropogenically Impacted Estuary in Northeastern Brazil","2020","Frontiers in Marine Science","7","","412","","","","7","10.3389/fmars.2020.00412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087155758&doi=10.3389%2ffmars.2020.00412&partnerID=40&md5=3ed913e9266412e05bb6a90021055f41","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85087155758"
"Bornatowski H.; Angelini R.; Coll M.; Barreto R.R.P.; Amorim A.F.","Bornatowski, Hugo (23968823600); Angelini, Ronaldo (56249804800); Coll, Marta (57200581637); Barreto, Rodrigo R. P. (38960957100); Amorim, Alberto F. (7006426797)","23968823600; 56249804800; 57200581637; 38960957100; 7006426797","Ecological role and historical trends of large pelagic predators in a subtropical marine ecosystem of the South Atlantic","2018","Reviews in Fish Biology and Fisheries","28","1","","241","259","18","36","10.1007/s11160-017-9492-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027200529&doi=10.1007%2fs11160-017-9492-z&partnerID=40&md5=75b401933e467d09738f5dbbc65f99a4","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85027200529"
"Lucena-Silva D.; Molozzi J.; Severiano J.D.S.; Becker V.; Lucena Barbosa J.E.D.","Lucena-Silva, D. (57208709951); Molozzi, Joseline (36701942400); Severiano, Juliana dos Santos (56044700300); Becker, Vanessa (23466395200); Lucena Barbosa, José Etham de (57208703126)","57208709951; 36701942400; 56044700300; 23466395200; 57208703126","Removal efficiency of phosphorus, cyanobacteria and cyanotoxins by the “flock & sink” mitigation technique in semi-arid eutrophic waters","2019","Water Research","159","","","262","273","11","35","10.1016/j.watres.2019.04.057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065575969&doi=10.1016%2fj.watres.2019.04.057&partnerID=40&md5=35b1541008b7e732dddcfc10118d99be","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85065575969"
"Pennino M.G.; Coll M.; Albo-Puigserver M.; Fernández-Corredor E.; Steenbeek J.; Giráldez A.; González M.; Esteban A.; Bellido J.M.","Pennino, Maria Grazia (40762087900); Coll, Marta (57200581637); Albo-Puigserver, Marta (55607790600); Fernández-Corredor, Elena (57218453255); Steenbeek, Jeroen (26668052900); Giráldez, Ana (7004201045); González, María (57194180020); Esteban, Antonio (7101778786); Bellido, José M. (7003268719)","40762087900; 57200581637; 55607790600; 57218453255; 26668052900; 7004201045; 57194180020; 7101778786; 7003268719","Current and Future Influence of Environmental Factors on Small Pelagic Fish Distributions in the Northwestern Mediterranean Sea","2020","Frontiers in Marine Science","7","","622","","","","54","10.3389/fmars.2020.00622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086699996&doi=10.3389%2ffmars.2020.00622&partnerID=40&md5=0a0b0b87a6d9507aeabb6ee8de3751e4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85086699996"
"de Oliveira T.R.S.; dos Santos L.D.; da Silva J.C.A.; Eichler P.P.B.; Barcellos R.L.","de Oliveira, Taiana Regina Silva (57210644701); dos Santos, Luciana Dantas (57210638595); da Silva, Jéssica Cristina Amorim (57210645603); Eichler, Patrícia Pinheiro Beck (18436696100); Barcellos, Roberto Lima (52263225400)","57210644701; 57210638595; 57210645603; 18436696100; 52263225400","Correlation between textural characteristics of marine sediments and benthic foraminifera in the suape port (PE-Brazil): An environmental study; [Correlação entre Características Sedimentológicas e Foraminíferos Bentônicos em Porto de Suape (PE-Brasil): Um Estudo Ambiental]","2019","Anuario do Instituto de Geociencias","42","2","","159","168","9","6","10.11137/2019_2_159_168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071174407&doi=10.11137%2f2019_2_159_168&partnerID=40&md5=ee0c23288629615943fbe80d50866956","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85071174407"
